Time_h,8_mM,4_mM,2_mM,1_mM,0.5_mM,0.25_mM,0.125_mM,0.062_mM
30.07807807807808,16.31992486013535,18.68198524824382,13.889209344602222,16.131130919573692,14.614992548899272,13.887322848696279,13.87571066609593,15.178701882895284
30.174174174174173,16.330138342450372,18.698775361187142,13.890368307996647,16.13933078690065,14.617506527468832,13.888747164770477,13.876065489102254,15.183201989080258
30.27027027027027,16.340529170996664,18.715825824085613,13.891551780611467,16.147651173024038,14.62004781685962,13.890203210013171,13.876423623445296,15.187767129907472
30.366366366366368,16.351073101086598,18.733097664734817,13.89275683122903,16.15607277579026,14.622610689952008,13.89168732103792,13.876784391519095,15.192387037159111
30.46246246246246,16.361745888032555,18.750551910930312,13.893980528631674,16.164576293045695,14.625189419626375,13.893195834458288,13.877147115717692,15.19705144261734
30.55855855855856,16.372523287146905,18.768149590467686,13.895219941601745,16.17314242263675,14.627778278763092,13.894725086887835,13.877511118435123,15.201750078064341
30.654654654654653,16.38338105374203,18.785851731142504,13.896472138921585,16.181751862409815,14.630371540242532,13.89627141494012,13.877875722065436,15.206472675282301
30.75075075075075,16.394294943130305,18.80361936075035,13.897734189373532,16.190385310211283,14.632963476945065,13.897831155228705,13.878240249002657,15.21120896605338
30.846846846846848,16.405240710624106,18.82141350708679,13.899003161739929,16.19902346388755,14.635548361751066,13.899400644367152,13.878604021640834,15.21594868215977
30.942942942942942,16.41619411153581,18.83919519794739,13.900276124803124,16.20764702128501,14.63812046754091,13.900976218969014,13.878966362374005,15.220681555383642
31.03903903903904,16.42713090117779,18.856925461127737,13.901550147345457,16.21623668025006,14.64067406719497,13.90255421564786,13.879326593596208,15.225397317507172
31.135135135135133,16.43802683486243,18.8745653244234,13.902822298149268,16.22477313862909,14.643203433593616,13.904130971017247,13.879684037701484,15.23008570031254
31.23123123123123,16.448857667902097,18.892075815629955,13.904089645996898,16.233237094268492,14.64570283961722,13.905702821690735,13.880038017083873,15.234736435581924
31.32732732732733,16.459599155609173,18.909417962542975,13.905349259670697,16.241609245014672,14.648166558146158,13.907266104281884,13.88038785413741,15.2393392550975
31.423423423423422,16.470227053296032,18.926552792958027,13.906598207952998,16.249870288714014,14.650588862060804,13.90881715540426,13.880732871256138,15.243883890641449
31.51951951951952,16.480717116275052,18.943441334670702,13.907833559626152,16.25800092321291,14.65296402424153,13.910352311671414,13.881072390834092,15.248360073995942
31.615615615615614,16.49104509985861,18.96004461547655,13.909052383472492,16.265981846357764,14.655286317568706,13.911867909696918,13.881405735265323,15.25275753694316
31.71171171171171,16.50118675935908,18.976323663171172,13.91025174827437,16.27379375599497,14.65755001492271,13.91336028609432,13.881732226943857,15.25706601126528
31.80780780780781,16.511117850088837,18.992239505550117,13.91142872281412,16.281417349970912,14.659749389183913,13.914825777477194,13.88205118826374,15.261275228744479
31.903903903903903,16.520814127360257,19.007753170408968,13.912580375874093,16.288833326131993,14.661878713232685,13.916260720459087,13.882361941619006,15.265374921162934
32.0,16.530251346485727,19.022825685543307,13.913703776236622,16.296022382324608,14.6639322599494,13.917661451653569,13.8826638094037,15.269354820302821
32.0960960960961,16.539410810329898,19.03742714285908,13.914796649040658,16.302969759388333,14.665905708671659,13.919025121736862,13.882956274304343,15.273207064034194
32.192192192192195,16.548296011966592,19.051563890703775,13.915859344851555,16.30967887013551,14.667800364565966,13.920352137635847,13.88323946017738,15.27693341457862
32.288288288288285,16.5569159920219,19.065251341535255,13.916892870591276,16.31615767037166,14.669618939256052,13.921643720340073,13.883513651171734,15.280538040245522
32.38438438438438,16.56527979112192,19.078504907811393,13.917898233181775,16.322414115902305,14.671364144365645,13.92290109083909,13.883779131436341,15.28402510934434
32.48048048048048,16.573396449892755,19.091340001990055,13.918876439545013,16.32845616253298,14.673038691518473,13.924125470122444,13.884036185120124,15.287398790184515
32.57657657657658,16.581275008960507,19.103772036529097,13.919828496602946,16.334291766069192,14.674645292338267,13.92531807917968,13.884285096372013,15.29066325107547
32.672672672672675,16.588924508951273,19.115816423886393,13.920755411277538,16.339928882316478,14.676186658448758,13.926480139000349,13.884526149340932,15.293822660326652
32.768768768768766,16.596353990491146,19.12748857651981,13.92165819049075,16.34537546708036,14.677665501473674,13.927612870573997,13.884759628175816,15.296881186247486
32.86486486486486,16.603572494206233,19.138803906887215,13.922537841164528,16.35063947616636,14.679084533036747,13.928717494890169,13.88498581702559,15.299842997147417
32.96096096096096,16.61058906072263,19.14977782744647,13.923395370220845,16.355728865379998,14.680446464761705,13.92979523293842,13.885205000039177,15.302712261335872
33.05705705705706,16.617412730666437,19.16042575065545,13.924231784581655,16.360651590526803,14.681754008272277,13.930847305708289,13.885417461365513,15.30549314712229
33.153153153153156,16.62405254466375,19.17076308897201,13.925048091168918,16.3654156074123,14.683009875192193,13.931874934189326,13.885623485153523,15.308189822816104
33.249249249249246,16.630517543340673,19.18080525485402,13.925845296904587,16.370028871842006,14.684216777145187,13.932879339371079,13.885823355552132,15.31080645672675
33.34534534534534,16.6368167673233,19.190567660759356,13.926624408710628,16.374499339621458,14.685377425754986,13.933861742243097,13.886017356710267,15.313347217163663
33.44144144144144,16.642959257237735,19.200065719145876,13.927386433508996,16.37883496655617,14.686494532645316,13.93482336379493,13.886205772776867,15.315816272436283
33.53753753753754,16.64895405371007,19.209314842471446,13.928132378221653,16.383043708451662,14.68757080943991,13.935765425016116,13.886388887900846,15.318217790854039
33.633633633633636,16.654810197366416,19.21833044319393,13.928863249770556,16.387133521113473,14.688608967762502,13.936689146896212,13.886566986231145,15.32055594072636
33.729729729729726,16.66053672883286,19.227127933771204,13.929580055077661,16.391112360347115,14.689611719236813,13.937595750424759,13.886740351916679,15.322834890362696
33.825825825825824,16.6661426887355,19.235722726661123,13.930283801064935,16.394988181958116,14.690581775486583,13.93848645659131,13.886909269106384,15.325058808072475
33.92192192192192,16.671637117700445,19.244130234321567,13.93097549465433,16.398768941752,14.69152184813553,13.939362486385413,13.887074021949186,15.32723186216513
34.01801801801802,16.677029056353796,19.252365869210387,13.931656142767809,16.402462595534296,14.692434648807396,13.940225060796607,13.887234894594016,15.329358220950102
34.114114114114116,16.68232754532164,19.260445043785463,13.932326752327326,16.406077099110515,14.693322889125904,13.941075400814446,13.887392171189797,15.331442052736815
34.21021021021021,16.687541625230082,19.26838317050465,13.932988330254847,16.40962040828619,14.69418928071478,13.941914727428479,13.88754613588546,15.333487525834716
34.306306306306304,16.692680336705223,19.276195661825824,13.933641883472326,16.413100478866845,14.695036535197762,13.942744261628246,13.88769707282993,15.335498808553238
34.4024024024024,16.69775272037316,19.283897930206845,13.934288418901723,16.416525266658006,14.695867364198575,13.943565224403304,13.88784526617214,15.337480069201808
34.4984984984985,16.702767816859993,19.291505388105584,13.934928943464996,16.419902727465185,14.696684479340952,13.944378836743192,13.887991000061014,15.339435476089868
34.5945945945946,16.707734666791815,19.2990334479799,13.935564464084107,16.423240817093927,14.697490592248617,13.945186319637465,13.888134558645483,15.341369197526856
34.69069069069069,16.71266231079473,19.306497522287668,13.93619598768101,16.426547491349737,14.698288414545308,13.945988894075667,13.888276226074472,15.343285401822198
34.786786786786784,16.717559789494846,19.31391302348675,13.936824521177671,16.429830706038146,14.699080657854747,13.946787781047343,13.888416286496911,15.345188257285336
34.88288288288288,16.722436143518244,19.321295364035016,13.937451071496042,16.433098416964675,14.699870033800666,13.947584201542046,13.888555024061725,15.3470819322257
34.97897897897898,16.72730041349104,19.328659956390332,13.938076645558084,16.436358579934858,14.700659254006798,13.948379376549319,13.888692722917845,15.348970594952727
