Time_h,20_mM,10_mM,5_mM,2.5_mM,1.25_mM,0.625_mM,0.156_mM
19.3993993993994,9.797038918241503,10.587459385481718,10.453952695461211,10.656393372879947,10.040533410857666,10.211946305941993,9.591354879146877
19.494494494494493,9.793089613532295,10.590215762253619,10.455315115571198,10.65973590158236,10.038483300228872,10.211529214633702,9.585824253855577
19.58958958958959,9.789119978572945,10.592982793944886,10.456673989375782,10.66309199822447,10.036417252288182,10.211108588260176,9.580270643168646
19.684684684684683,9.785124596048128,10.595763252208142,10.458028068846383,10.66646522976197,10.034330969308725,10.210683467343905,9.574687995037888
19.77977977977978,9.781098048642527,10.598559908696012,10.459376105954416,10.669859163150543,10.032220153563626,10.210252892407375,9.569070257415104
19.874874874874873,9.777034919040812,10.601375535061111,10.460716852671297,10.67327736534589,10.030080507326016,10.209815903973068,9.563411378252093
19.96996996996997,9.772929789927662,10.604212902956068,10.462049060968441,10.6767234033037,10.027907732869018,10.209371542563467,9.55770530550066
20.065065065065063,9.768777243987756,10.607074784033504,10.46337148281727,10.680200843979664,10.025697532465765,10.208918848701062,9.551945987112607
20.16016016016016,9.76457186390577,10.609963949946035,10.464682870189193,10.683713254329472,10.023445608389386,10.208456862908335,9.546127371039729
20.255255255255253,9.760308232366377,10.612883172346292,10.465981975055632,10.687264201308821,10.021147662913004,10.20798462570777,9.540243405233834
