Time_h,10_mM,5_mM,2.5_mM,1.25_mM,0.782_mM,0.625_mM,0.313_mM,0.156_mM
5.04004004004004,8.183720061867339,8.312212775274512,8.458555300198979,8.374911446348374,8.294777007429905,8.37056717724749,8.347282689198776,8.523740624149385
5.135135135135135,8.178169887587405,8.309535524320607,8.459149730783777,8.373631725646467,8.291701956576219,8.369205113461861,8.345380860187698,8.525798892685785
5.23023023023023,8.172683682321551,8.306889132827498,8.45973730353645,8.372366763087042,8.288662357544588,8.367858759619798,8.343500992376237,8.527833445201816
5.325325325325325,8.167265419005991,8.304275527493377,8.460317615324522,8.371117508107378,8.285660453636826,8.36652906337595,8.34164449887159,8.529842810733573
5.42042042042042,8.161919070576936,8.301696635016437,8.460890263015527,8.369884910144753,8.28269848815475,8.365216972384959,8.33981279278095,8.531825518317147
5.515515515515515,8.156648609970592,8.299154382094875,8.461454843476988,8.36866991863645,8.27977870440018,8.363923434301478,8.338007287211513,8.533780096988636
5.61061061061061,8.151458010123175,8.296650695426873,8.462010953576431,8.367473483019747,8.276903345674924,8.362649396780157,8.336229395270466,8.53570507578413
5.7057057057057055,8.146351243970892,8.29418750171063,8.46255819018139,8.366296552731923,8.274074655280804,8.361395807475635,8.334480530065012,8.537598983739725
5.8008008008008005,8.141332284449957,8.291766727644339,8.463096150159387,8.36514007721026,8.271294876519637,8.360163614042564,8.332762104702338,8.53946034989151
5.895895895895896,8.136405104496577,8.28939029992619,8.463624430377953,8.364005005892036,8.268566252693233,8.358953764135594,8.33107553228964,8.541287703275582
5.990990990990991,8.131573677046966,8.287060145254378,8.464142627704613,8.362892288214528,8.265891027103411,8.357767205409367,8.329422225934115,8.543079572928038
6.086086086086086,8.126841975037333,8.284778190327096,8.464650339006894,8.361802873615018,8.26327144305199,8.356604885518534,8.327803598742952,8.544834487884966
6.181181181181181,8.122213971403891,8.282546361842531,8.465147161152325,8.360737711530788,8.260709743840783,8.355467752117743,8.326221063823349,8.546550977182461
6.276276276276276,8.117693639082848,8.280366586498882,8.465632691008434,8.359697751399116,8.258208172771607,8.354356752861639,8.324676034282497,8.548227569856616
6.371371371371371,8.113284951010415,8.278240790994335,8.466106525442749,8.35868394265728,8.255768973146276,8.353272835404871,8.323169923227592,8.549862794943527
6.466466466466466,8.108991880122804,8.276170902027088,8.466568261322793,8.357697234742561,8.253394388266612,8.352216947402086,8.321704143765825,8.551455181479284
6.561561561561561,8.104818399356228,8.274158846295332,8.4670174955161,8.356738577092237,8.251086661434424,8.351190036507933,8.320280109004393,8.553003258499983
6.656656656656656,8.100768481646895,8.272206550497259,8.467453824890192,8.355808919143591,8.24884803595153,8.350193050377056,8.31889923205049,8.554505555041716
6.751751751751751,8.096846099931012,8.270315941331061,8.4678768463126,8.3549092103339,8.246680755119748,8.349226936664106,8.317562926011307,8.55596060014058
6.846846846846846,8.093055227144797,8.268488945494932,8.468286156650851,8.354040400100445,8.244587062240894,8.348292643023727,8.31627260399404,8.557366922832664
6.941941941941941,8.089399836224457,8.266727489687064,8.468681352772473,8.353203437880504,8.242569200616783,8.347391117110572,8.315029679105884,8.558723052154063
7.037037037037036,8.08588382896443,8.265033466115096,8.469062038790916,8.352399256144892,8.240629373423133,8.346523289575202,8.313835539195304,8.560027543481658
7.132132132132131,8.082508161437822,8.263407338858764,8.469428118847034,8.351628084844922,8.238768122360389,8.345689386991312,8.312690526239026,8.56128004286815
7.227227227227226,8.07926985555232,8.261847664658042,8.46977989778401,8.350889215680247,8.236983770141565,8.344888695600964,8.311593585397183,8.562481653021042
7.3223223223223215,8.076165659182216,8.260352867397582,8.470117708355854,8.350181874996823,8.235274484916614,8.344120436147644,8.310543564534965,8.563633578110798
7.417417417417417,8.073192320201802,8.258921370962042,8.470441883316576,8.349505289140598,8.233638434835491,8.343383829374828,8.309539311517563,8.56473702230788
7.512512512512512,8.070346586485371,8.257551599236077,8.470752755420193,8.348858684457523,8.23207378804815,8.342678096026,8.308579674210169,8.565793189782745
7.607607607607607,8.067625205907214,8.25624197610434,8.471050657420712,8.34824128729355,8.230578712704546,8.342002456844643,8.307663500477966,8.566803284705857
7.702702702702703,8.065024926341621,8.25499092545149,8.471335922072146,8.34765232399463,8.22915137695463,8.341356132574237,8.306789638186155,8.567768511247678
7.797797797797798,8.062542495662889,8.25379687116218,8.471608882128507,8.347091020906714,8.227789948948356,8.340738343958265,8.305956935199921,8.568690073578669
7.892892892892893,8.060174661745306,8.252658237121064,8.471869870343806,8.34655660437575,8.226492596835682,8.340148311740206,8.305164239384455,8.569569175869288
7.987987987987988,8.057918172463168,8.251573447212806,8.472119219472054,8.346048300747698,8.225257488766557,8.339585256663547,8.304410398604949,8.570407022290004
8.083083083083082,8.055769775690766,8.25054092532205,8.472357262267263,8.345565336368498,8.224082792890938,8.339048399471766,8.303694260726592,8.571204817011267
8.178178178178177,8.05372621930239,8.24955909533346,8.472584331483446,8.34510693758411,8.22296667735878,8.338536960908343,8.303014673614577,8.571963764203549
8.273273273273272,8.051784251172334,8.24862638113169,8.472800759874614,8.344672330740476,8.221907310320036,8.338050161716762,8.302370485134091,8.572685068037304
8.368368368368367,8.049940619174892,8.247741206601393,8.473006880194779,8.344260742183558,8.220902859924657,8.337587222640506,8.301760543150328,8.573369932682997
8.463463463463462,8.048192071184355,8.246901995627228,8.473203025197952,8.343871398259298,8.2199514943226,8.337147364423055,8.301183695528476,8.574019562311088
8.558558558558557,8.046535355075012,8.246107172093845,8.473389527638146,8.34350352531365,8.219051381663819,8.336729807807892,8.30063879013373,8.574635161092038
8.653653653653652,8.044967218721158,8.245355159885904,8.473566720269366,8.343156349692567,8.218200690098264,8.336333773538495,8.300124674831276,8.575217933196308
8.748748748748747,8.043484409997088,8.244644382888062,8.473734935845634,8.342829097741996,8.217397587775897,8.33595848235835,8.299640197486307,8.57576908279436
8.843843843843842,8.04208367677709,8.24397326498497,8.473894507120956,8.342520995807893,8.216640242846665,8.33560315501094,8.299184205964012,8.576289814056654
8.938938938938938,8.040761766935459,8.243340230061285,8.474045766849343,8.342231270236207,8.215926823460526,8.33526701223974,8.298755548129582,8.576781331153656
9.034034034034033,8.039515428346485,8.242743702001667,8.47418904778481,8.341959147372888,8.215255497767432,8.334949274788238,8.29835307184821,8.57724483825582
9.12912912912913,8.038341408884461,8.242182104690766,8.474324682681363,8.341703853563889,8.214624433917333,8.334649163399913,8.297975624985083,8.577681539533613
9.224224224224224,8.03723645642368,8.24165386201324,8.474453004293023,8.341464615155159,8.214031800060189,8.334365898818245,8.297622055405396,8.578092639157493
9.31931931931932,8.036197318838434,8.241157397853744,8.47457434537379,8.341240658492648,8.213475764345954,8.334098701786719,8.297291210974334,8.578479341297923
9.414414414414415,8.035220744003015,8.240691136096935,8.474689038677683,8.34103120992231,8.21295449492458,8.333846793048815,8.296981939557096,8.578842850125362
9.50950950950951,8.034303479791715,8.240253500627464,8.474797416958715,8.340835495790097,8.212466159946018,8.333609393348016,8.296693089018863,8.579184369810276
9.604604604604605,8.033442274078828,8.239842915329993,8.474899812970893,8.340652742441957,8.212008927560229,8.333385723427805,8.29642350722483,8.579505104523122
9.6996996996997,8.032633874738643,8.239457804089172,8.47499655946823,8.34048217622384,8.21158096591716,8.333175004031656,8.29617204204019,8.579806258434362
9.794794794794795,8.031875029645455,8.23909659078966,8.47508798920474,8.340323023481703,8.211180443166768,8.33297645590306,8.295937541330128,8.580089035714456
9.88988988988989,8.031162486673557,8.238757699316112,8.475174434934432,8.340174510561493,8.210805527459009,8.332789299785494,8.29571885295984,8.58035464053387
9.984984984984985,8.030492993697239,8.238439553553183,8.475256229411318,8.34003586380916,8.210454386943834,8.332612756422442,8.295514824794514,8.580604277063058
10.08008008008008,8.029863298590792,8.238140577385531,8.47533370538941,8.339906309570658,8.210125189771196,8.332446046557381,8.295324304699342,8.580839149472489
10.175175175175175,8.029270149228513,8.237859194697807,8.47540719562272,8.339785074191933,8.209816104091052,8.3322883909338,8.295146140539513,8.58106046193262
10.27027027027027,8.02871029348469,8.237593829374669,8.47547703286526,8.339671384018944,8.209525298053356,8.332139010295174,8.294979180180219,8.581269418613912
10.365365365365365,8.028180479233615,8.237342905300773,8.475543549871041,8.339564465397634,8.20925093980806,8.331997125384989,8.294822271486652,8.581467223686827
10.46046046046046,8.027677454349583,8.237104846360772,8.475607079394074,8.339463544673961,8.208991197505117,8.331861956946726,8.294674262323996,8.581655081321827
10.555555555555555,8.027197966706884,8.236878076439327,8.47566795418837,8.339367848193874,8.208744239294484,8.331732725723864,8.29453400055745,8.581834195689371
10.65065065065065,8.026738764179814,8.236661019421089,8.475726507007945,8.33927660230332,8.208508233326114,8.331608652459888,8.2944003340522,8.582005770959924
10.745745745745745,8.026296594642663,8.236452099190712,8.475783070606804,8.339189033348255,8.20828134774996,8.331488957898278,8.294272110673438,8.582171011303947
10.84084084084084,8.025868205969722,8.236249739632857,8.475837977738966,8.339104367674626,8.208061750715977,8.331372862782516,8.294148178286354,8.582331120891897
10.935935935935936,8.025450346035285,8.236052364632176,8.475891561158436,8.339021831628386,8.207847610374118,8.331259587856083,8.29402738475614,8.582487303894236
11.03103103103103,8.025039762713641,8.235858398073326,8.475944153619231,8.338940651555488,8.20763709487434,8.331148353862464,8.293908577947985,8.58264076448143
11.126126126126126,8.024633203879086,8.235666263840962,8.475996087875357,8.33886005380188,8.207428372366591,8.331038381545136,8.293790605727079,8.582792706823934
11.22122122122122,8.024227417405912,8.235474385819737,8.476047696680833,8.338779264713516,8.207219611000832,8.330928891647583,8.293672315958615,8.582944335092217
11.316316316316316,8.02381915116841,8.235281187894312,8.476099312789662,8.338697510636344,8.20700897892701,8.330819104913283,8.293552556507782,8.583096853456732
11.411411411411411,8.023405153040871,8.23508509394934,8.476151268955864,8.338614017916317,8.206794644295085,8.330708242085725,8.29343017523977,8.583251466087944
11.506506506506506,8.022982170897592,8.234884527869475,8.476203897933445,8.338528012899387,8.206574775255007,8.330595523908391,8.293304020019773,8.583409377156316
11.601601601601601,8.02254695261286,8.234677913539374,8.476257532476419,8.338438721931501,8.206347539956733,8.330480171124753,8.293172938712978,8.583571790832305
11.696696696696696,8.022096246060968,8.234463674843692,8.476312505338795,8.338345371358615,8.206111106550212,8.3303614044783,8.29303577918458,8.583739911286377
11.791791791791791,8.021626799116211,8.234240235667086,8.47636914927459,8.338247187526676,8.205863643185403,8.330238444712512,8.292891389299761,8.583914942688988
11.886886886886886,8.02113535965288,8.234006019894212,8.476427797037811,8.33814339678164,8.205603318012258,8.330110512570872,8.292738616923721,8.584098089210606
11.981981981981981,8.020618675545265,8.233759451409723,8.476488781382468,8.33803322546945,8.205328299180731,8.329976828796859,8.292576309921646,8.584290555021687
12.077077077077076,8.020073494667665,8.233498954098275,8.47655243506258,8.337915899936066,8.205036754840778,8.329836614133958,8.29240331615873,8.584493544292693
12.172172172172171,8.019496564894363,8.233222951844523,8.476619090832154,8.337790646527434,8.204726853142349,8.329689089325647,8.292218483500156,8.584708261194088
12.267267267267266,8.018884634099658,8.232929868533125,8.4766890814452,8.337656691589505,8.204396762235401,8.329533475115412,8.292020659811122,8.584935909896329
12.362362362362362,8.018234450157841,8.232618128048736,8.47676273965573,8.337513261468233,8.20404465026989,8.329368992246732,8.291808692956819,8.585177694569879
12.457457457457457,8.017542760943202,8.23228615427601,8.47684039821776,8.337359582509569,8.203668685395762,8.329194861463089,8.291581430802433,8.585434819385203
12.552552552552552,8.016806314330033,8.231932371099605,8.4769223898853,8.337194881059458,8.203267035762979,8.32901030350796,8.291337721213155,8.585708488512758
12.647647647647647,8.01602185819263,8.231555202404177,8.47700904741236,8.337018383463858,8.202837869521492,8.328814539124837,8.291076412054181,8.585999906123003
12.742742742742742,8.015186140405284,8.231153072074376,8.477100703552948,8.336829316068716,8.202379354821254,8.328606789057194,8.290796351190695,8.586310276386405
12.837837837837837,8.014295908842284,8.230724403994863,8.477197691061084,8.336626905219987,8.20188965981222,8.328386274048516,8.29049638648789,8.58664080347342
12.932932932932932,8.013347911377926,8.230267622050292,8.477300342690773,8.336410377263617,8.201366952644346,8.328152214842282,8.29017536581096,8.586992691554515
13.028028028028027,8.0123388958865,8.229781150125316,8.47740899119603,8.336178958545561,8.200809401467582,8.327903832181978,8.289832137025094,8.587367144800147
13.123123123123122,8.011265610242301,8.229263412104597,8.477523969330866,8.33593187541177,8.200215174431882,8.32764034681108,8.28946554799548,8.58776536738078
13.218218218218217,8.010124802319618,8.228712831872786,8.477645609849294,8.335668354208194,8.199582439687205,8.327360979473074,8.289074446587307,8.58818856346687
13.313313313313312,8.008913219992746,8.228127833314538,8.477774245505323,8.335387621280782,8.198909365383503,8.327064950911442,8.288657680665771,8.588637937228889
13.408408408408407,8.007627611135975,8.227506840314508,8.477910209052963,8.335088902975489,8.198194119670726,8.326751481869664,8.288214098096063,8.589114692837283
13.503503503503502,8.006264723623598,8.226848276757355,8.478053833246232,8.334771425638262,8.19743487069883,8.326419793091219,8.287742546743367,8.589620034462527
13.598598598598597,8.004821305329907,8.226150566527734,8.478205450839136,8.334434415615055,8.196629786617772,8.326069105319595,8.28724187447288,8.590155166275077
13.693693693693692,8.003294104129196,8.225412133510297,8.478365394585689,8.334077099251818,8.195777035577501,8.325698639298267,8.286710929149791,8.590721292445389
13.788788788788787,8.001679867895756,8.2246314015897,8.478533997239904,8.333698702894504,8.19487478572798,8.325307615770724,8.286148558639288,8.591319617143933
13.883883883883883,7.999975344503876,8.223806794650605,8.47871159155579,8.33329845288906,8.19392120521915,8.32489525548044,8.285553610806563,8.591951344541165
13.978978978978978,7.998177281827856,8.222936736577664,8.478898510287358,8.332875575581442,8.192914462200973,8.324460779170902,8.284924933516809,8.59261767880755
14.074074074074073,7.996282427741981,8.222019651255529,8.479095086188622,8.332429297317596,8.1918527248234,8.32400340758559,8.284261374635214,8.593319824113546
14.169169169169168,7.994287530120547,8.221053962568858,8.479301652013593,8.331958844443479,8.19073416123639,8.323522361467987,8.28356178202697,8.594058984629614
14.264264264264263,7.992189336837846,8.220038094402309,8.479518540516283,8.331463443305037,8.189556939589894,8.32301686156157,8.282825003557265,8.59483636452622
14.359359359359358,7.989984595768168,8.218970470640533,8.479746084450703,8.330942320248221,8.188319228033864,8.322486128609826,8.282049887091295,8.595653167973815
14.454454454454453,7.987670054785808,8.21784951516819,8.479984616570864,8.330394701618985,8.187019194718255,8.321929383356236,8.281235280494247,8.596510599142873
14.549549549549548,7.985242461765056,8.216673651869934,8.48023446963078,8.329819813763278,8.185655007793022,8.321345846544281,8.280380031631312,8.597409862203847
14.644644644644643,7.982698564580206,8.215441304630417,8.480495976384459,8.329216883027053,8.184224835408118,8.320734738917443,8.279482988367679,8.598352161327199
14.739739739739738,7.980035111105549,8.214150897334301,8.480769469585917,8.328585135756262,8.1827268457135,8.320095281219201,8.27854299856854,8.599338700683397
14.834834834834833,7.9772488492153775,8.212800853866236,8.481055281989162,8.327923798296851,8.181159206859116,8.319426694193039,8.277558910099087,8.600370684442893
14.929929929929928,7.974336526783985,8.211389598110882,8.481353746348205,8.327232096994775,8.179520086994923,8.318728198582438,8.276529570824511,8.601449316776154
15.025025025025023,7.9712948916856625,8.20991555395289,8.481665195417063,8.326509258195983,8.177807654270879,8.31799901513088,8.275453828609997,8.60257580185364
15.120120120120118,7.968120691794703,8.208377145276922,8.481989961949745,8.32575450824643,8.176020076836929,8.31723836458185,8.274330531320743,8.603751343845808
15.215215215215213,7.964810674985398,8.206772795967627,8.48232837870026,8.324967073492063,8.174155522843035,8.316445467678825,8.273158526821938,8.604977146923126
15.31031031031031,7.96136158913204,8.205100929909664,8.48268077842262,8.324146180278834,8.172212160439148,8.315619545165289,8.271936662978769,8.606254415256052
15.405405405405405,7.957770182108923,8.203359970987686,8.483047493870838,8.323291054952698,8.170188157775224,8.31475981778472,8.27066378765643,8.607584353015048
15.5005005005005,7.9540332017903355,8.20154834308635,8.48342885779893,8.322400923859599,8.168081683001214,8.313865506280607,8.269338748720108,8.608968164370573
15.595595595595595,7.950147396050572,8.199664470090312,8.483825202960904,8.321475013345491,8.165890904267071,8.312935831396425,8.267960394034997,8.610407053493093
15.69069069069069,7.9461095127639245,8.19770677588423,8.484236862110766,8.320512549756328,8.163613989722753,8.311970013875658,8.266527571466288,8.611902224553065
15.785785785785786,7.941916299804685,8.195673684352755,8.484664168002537,8.319512759438059,8.161249107518213,8.310967274461788,8.265039128879168,8.613454881720948
15.88088088088088,7.937564505047148,8.193563619380544,8.485107453390222,8.318474868736633,8.158794425803404,8.309926833898295,8.263493914138833,8.615066229167212
15.975975975975976,7.933050876365604,8.191375004852256,8.485567051027838,8.317398103998004,8.156248112728278,8.308847912928666,8.261890775110468,8.616737471062311
16.07107107107107,7.9283721616343446,8.189106264652542,8.48604329366939,8.316281691568122,8.153608336442792,8.307729732296378,8.260228559659266,8.618469811576707
16.166166166166164,7.923525108727661,8.186755822666058,8.486536514068895,8.315124857792938,8.150873265096898,8.306571512744911,8.258506115650418,8.620264454880866
16.26126126126126,7.918506465519849,8.184322102777465,8.487047044980365,8.313926829018405,8.148041066840552,8.305372475017753,8.256722290949114,8.622122605145242
16.356356356356354,7.913312979885198,8.18180352887141,8.487575219157806,8.31268683159047,8.145109909823704,8.30413183985838,8.254875933420548,8.624045466540302
16.45145145145145,7.907941399698001,8.179198524832554,8.488121369355236,8.311404091855087,8.142077962196314,8.302848828010276,8.252965890929904,8.626034243236505
16.546546546546544,7.902388472832553,8.176505514545553,8.488685828326664,8.310077836158205,8.138943392108333,8.301522660216925,8.25099101134238,8.628090139404312
16.64164164164164,7.896650947163142,8.17372292189506,8.489268928826101,8.30870729084578,8.135704367709714,8.300152557221804,8.24895014252316,8.630214359214186
16.736736736736734,7.8907255705640615,8.170849170765731,8.48987100360756,8.307291682263756,8.132359057150412,8.298737739768397,8.24684213233744,8.632408106836586
16.83183183183183,7.884609090909603,8.167882685042223,8.49049238542505,8.305830236758089,8.12890562858038,8.297277428600184,8.244665828650406,8.634672586441978
16.926926926926924,7.878298256074062,8.164821888609191,8.491133407032587,8.304322180674728,8.125342250149572,8.295770844460652,8.242420079327255,8.637009002200815
17.02202202202202,7.871789813931729,8.161665205351293,8.491794401184178,8.302766740359626,8.121667090007945,8.294217208093277,8.240103732233168,8.639418558283566
17.117117117117115,7.865080512356895,8.158411059153178,8.49247570063384,8.301163142158732,8.11787831630545,8.292615740241544,8.237715635233345,8.641902458860686
17.21221221221221,7.858167099223853,8.155057873899509,8.493177638135577,8.299510612417997,8.11397409719204,8.290965661648931,8.23525463619297,8.644461908102643
17.307307307307305,7.851046322406896,8.151604073474934,8.493900546443408,8.297808377483374,8.109952600817673,8.289266193058923,8.232719582977237,8.647098110179892
17.4024024024024,7.843714929780315,8.148048081764117,8.494644758311342,8.296055663700812,8.1058119953323,8.287516555215003,8.23010932345134,8.649812269262897
17.497497497497495,7.836169669218404,8.144388322651704,8.495410606493389,8.294251697416266,8.101550448885874,8.285715968860648,8.22742270548046,8.65260558952212
17.59259259259259,7.8284072885954545,8.140623220022363,8.496198423743564,8.292395704975682,8.09716612962835,8.283863654739346,8.224658576929796,8.655479275128021
17.687687687687685,7.820424535785758,8.136751197760738,8.497008542815877,8.290486912725013,8.092657205709683,8.281958833594572,8.221815785664537,8.65843453025106
17.782782782782782,7.812218158663608,8.132770679751488,8.497841296464337,8.288524547010212,8.08802184527983,8.280000726169812,8.21889317954987,8.661472559061702
17.877877877877875,7.803784905103297,8.128680089879275,8.49869701744296,8.286507834177225,8.083258216488737,8.277988553208546,8.215889606450991,8.664594565730404
17.972972972972972,7.795121522979113,8.124477852028743,8.499576038505756,8.284436000572011,8.078364487486363,8.275921535454255,8.212803914233085,8.667801754427634
18.068068068068065,7.78622571492229,8.120162852191894,8.500478594336105,8.282308499294249,8.073339363522237,8.273799122558664,8.209635288906245,8.671094976036075
18.163163163163162,7.7771045146315245,8.115738492646035,8.501403961149714,8.280126999562015,8.068186799048268,8.271623001348388,8.206386221251343,8.674471628672698
18.25825825825826,7.767770230470786,8.11121072863398,8.502350873359745,8.277894423320651,8.062913715785177,8.269396123280135,8.203061070169904,8.677927158675272
18.353353353353352,7.7582352305704845,8.106585544325805,8.503318059240266,8.275613706709967,8.057527069075359,8.26712145413994,8.199664215730838,8.68145699026624
18.44844844844845,7.748511883061024,8.101868923891594,8.50430424706535,8.27328778586977,8.05203381426121,8.264801959713846,8.196200038003061,8.685056547668053
18.543543543543542,7.738612556072816,8.097066851501424,8.50530816510907,8.27091959693987,8.046440906685122,8.262440605787894,8.192672917055482,8.688721255103163
18.63863863863864,7.7285496177362685,8.092185311325377,8.5063285416455,8.26851207606007,8.040755301689499,8.260040358148123,8.18908723295702,8.69244653679401
18.733733733733732,7.718335436181791,8.087230287533531,8.50736410494871,8.266068159370183,8.034983954616735,8.25760418258057,8.18544736577658,8.696227816963049
18.82882882882883,7.7079823795397875,8.082207764295966,8.508413583292777,8.263590783010017,8.029133820809225,8.255135044871281,8.181757695583082,8.700060519832725
18.923923923923923,7.6975028159406715,8.077123725782762,8.509475704951768,8.261082883119379,8.023211855609368,8.25263591080629,8.178022602445436,8.703940069625489
19.01901901901902,7.686909113514847,8.071984156164001,8.510549198199763,8.258547395838074,8.017225014359555,8.250109746171638,8.174246466432557,8.707861890563787
19.114114114114113,7.676213640392726,8.066795039609762,8.51163279131083,8.255987257305913,8.011180252402188,8.247559516753368,8.170433667613356,8.711821406870069
19.20920920920921,7.665428764704712,8.061562360290122,8.512725212559044,8.253405403662706,8.005084525079662,8.244988188337517,8.166588586056745,8.715814042766782
19.304304304304303,7.654566854581218,8.05629210237516,8.513825190218476,8.250804771048257,7.998944787734372,8.242398726710126,8.162715601831643,8.719835222476375
19.3993993993994,7.64364027815265,8.050990250034964,8.514931452563198,8.248188295602377,7.992767995708714,8.239794097657235,8.158819095006955,8.723880370221298
19.494494494494493,7.632661403549415,8.045662787439602,8.516042727867287,8.245558913464873,7.986561104345088,8.237177266964881,8.154903445651598,8.727944910223998
19.58958958958959,7.621642598901923,8.040315698759164,8.517157744404813,8.242919560775553,7.9803310689858895,8.234551200419109,8.150973033834488,8.73202426670692
19.684684684684683,7.610596232340584,8.034954968163724,8.51827523044985,8.240273173674225,7.974084844973511,8.231918863805957,8.147032239624535,8.736113863892516
19.77977977977978,7.5995346719958015,8.029586579823363,8.519393914276469,8.2376226883007,7.967829387650349,8.22928322291146,8.14308544309065,8.740209126003236
19.874874874874873,7.588470285997989,8.024216517908162,8.520512524158743,8.23497104079478,7.961571652358806,8.226647243521665,8.13913702430175,8.744305477261525
19.96996996996997,7.57741544247755,8.018850766588201,8.521629788370747,8.232321167296277,7.955318594441274,8.224013891422608,8.135191363326744,8.748398341889832
20.065065065065063,7.566382509564895,8.013495310033557,8.52274443518655,8.229676003945,7.94907716924015,8.22138613240033,8.131252840234549,8.752483144110606
20.16016016016016,7.555383855390434,8.00815613241431,8.52385519288023,8.227038486880755,7.9428543320978315,8.21876693224087,8.12732583509408,8.756555308146297
20.255255255255253,7.544431848084574,8.002839217900545,8.524960789725856,8.224411552243351,7.936657038356714,8.216159256730272,8.123414727974241,8.760610258219351
20.35035035035035,7.533538855777719,7.997550550662337,8.526059953997501,8.221798136172595,7.930492243359192,8.213566071654567,8.119523898943955,8.764643418552213
20.445445445445444,7.522717246600284,7.992296114869767,8.527151413969241,8.2192011748083,7.924366902447666,8.210990342799802,8.11565772807213,8.768650213367339
20.54054054054054,7.511979388682673,7.987081894692914,8.528233897915147,8.216623604290264,7.9182879709645295,8.208435035952016,8.111820595427679,8.772626066887174
20.635635635635634,7.501337650155296,7.981913874301859,8.529306134109287,8.214068360758306,7.912262404252181,8.205903116897247,8.108016881079516,8.776566403334165
20.73073073073073,7.490804399148559,7.976798037866681,8.530366850825743,8.211538380352227,7.906297157653014,8.203397551421537,8.104250965096554,8.78046664693076
20.825825825825824,7.4803920037928755,7.971740369557461,8.53141477633858,8.209036599211835,7.900399186509426,8.200921305310924,8.100527227547708,8.78432222189941
20.92092092092092,7.470112832218648,7.966746853544278,8.532448638921874,8.206565953476943,7.894575446163815,8.19847734435145,8.096850048501887,8.788128552462563
21.016016016016014,7.459979227923097,7.961823461990225,8.533467169162767,8.204129373068394,7.888832877649119,8.196068628705214,8.093223798653405,8.791881071904934
21.11111111111111,7.449995408054999,7.956972206022788,8.53446986071615,8.201727736306037,7.883173701389872,8.193696263230056,8.089649756068413,8.795578203101998
21.206206206206204,7.440145768537409,7.952185435286002,8.535458068458876,8.199356917386844,7.877588623629876,8.191356827454252,8.086121655488892,8.799225660931743
21.3013013013013,7.430411740175447,7.947454054132969,8.536433425693698,8.197012041925689,7.872066628171331,8.189046223948166,8.082632103227816,8.802830251105167
21.396396396396394,7.420774753774234,7.942768966916789,8.537397565723372,8.194688235537456,7.866596698816437,8.186760355282157,8.079173705598171,8.806398779333263
21.49149149149149,7.411216240138893,7.938121077990572,8.538352121850645,8.192380623837016,7.861167819367393,8.184495124026581,8.075739068912936,8.809938051327034
21.586586586586584,7.401717630074549,7.9335012917074135,8.539298727378277,8.190084332439254,7.855768973626395,8.182246432751802,8.072320799485095,8.813454872797474
21.68168168168168,7.39226035438632,7.928900512420421,8.540239015609014,8.187794486959044,7.850389145395647,8.180010184028177,8.068911503627625,8.816956049455586
21.776776776776774,7.38282584387933,7.924309644482695,8.541174619845613,8.185506213011267,7.84501731847735,8.177782280426069,8.06550378765351,8.820448387012364
21.87187187187187,7.3733955293587,7.919719592247337,8.542107173390827,8.183214636210801,7.839642476673698,8.175558624515833,8.062090257875733,8.823938691178808
21.966966966966964,7.3639508416295545,7.915121260067454,8.54303830954741,8.180914882172525,7.834253603786895,8.173335118867831,8.058663520607272,8.82743376766592
22.06206206206206,7.3544732114970115,7.910505552296144,8.543969661618108,8.178602076511316,7.828839683619136,8.171107666052421,8.055216182161109,8.830940422184689
22.157157157157155,7.344944069766197,7.905863373286513,8.544902862905682,8.176271344842052,7.823389699972627,8.168872168639963,8.051740848850224,8.834465460446122
22.25225225225225,7.335344847242231,7.90118562739166,8.545839546712882,8.173917812779612,7.817892636649562,8.166624529200817,8.048230126987603,8.838015688161212
22.347347347347345,7.325656974730236,7.896463218964696,8.546781346342462,8.171536605938876,7.812337477452144,8.164360650305342,8.044676622886222,8.84159791104096
22.44244244244244,7.315861883035332,7.891687052358713,8.547729895097172,8.16912284993472,7.806713206182571,8.1620764345239,8.041072942859065,8.84521893479636
22.537537537537535,7.305941002962644,7.88684803192682,8.548686826279766,8.166671670382025,7.8010088066430425,8.159767784426847,8.037411693219111,8.848885565138415
22.63263263263263,7.2958757653172945,7.88193706202212,8.549653773193,8.164178192895667,7.795213262635755,8.157430602584546,8.033685480279344,8.85260460777812
22.727727727727725,7.285647600904402,7.876945046997714,8.550632369139622,8.161637543090528,7.789315557962917,8.155060791567353,8.029886910352744,8.856382868426476
22.822822822822822,7.275237940529092,7.871862891206705,8.551624247422389,8.159044846581482,7.783304676426719,8.15265425394563,8.026008589752292,8.860227152794478
22.917917917917915,7.264628214996483,7.866681499002194,8.552631041344053,8.156395228983408,7.777169601829365,8.150206892289738,8.022043124790972,8.864144266593124
23.013013013013012,7.2537998551117004,7.861391774737288,8.553654384207366,8.153683815911188,7.7708993179730514,8.14771460917003,8.017983121781759,8.868141015533416
23.108108108108105,7.242734291679865,7.855984622765084,8.554695909315079,8.150905732979698,7.764482808659981,8.145173307156874,8.013821187037639,8.87222420532635
23.203203203203202,7.231412955506097,7.8504509474386905,8.55575724996995,8.148056105803816,7.757909057692353,8.142578888820623,8.00954992687159,8.876400641682922
23.298298298298295,7.2198172773955225,7.844781653111206,8.556840039474729,8.145130059998422,7.7511670488723645,8.13992725673164,8.005161947596601,8.880677130314133
